text,id,lang
Etude de la diversité génétique des tortues vertes,ircc_360,fr
Comprendre les conséquences du changement climatique sur la résilience des communautés biologiques (projet RESILIENCE),ircc_361,fr
"Etude de la diversité des tiques présentes en Guyane ainsi que la diversité des microbes qui leur sont associés. A long terme, cela permettra notamment de mieux comprendre le risque infectieux associé aux tiques en Guyane",ircc_362,fr
Recherche sur la composition biochimique,ircc_363,fr
"Etude phylogénétique, phylogéographique et génétique sur le genre Murbeckiella",ircc_364,fr
Etude de génétique des populations et quantification du taux de prédation visant à comprendre l’interaction entre amphibiens et poissons et à proposer des solutions d'aménagement du territoire en lien avec la préservation de la biodiversité (projet ISOLAPOP),ircc_365,fr
Etude des besoins en éléments chimiques des microorganismes,ircc_366,fr
Description de la biodiversité de l'ichtyofaune française : révision de tous les genres natifs dans le but de fiabiliser la liste des espèces présentes et de comprendre davantage les évènements biogéographiques des cours d’eau métropolitains,ircc_367,fr
"Etudes d'animaux pour des activités de recherche fondamentale en systématique, taxonomie, biogéographie, et conservation",ircc_368,fr
"Validation d'une nouvelle technique non-invasive pour quantifier la concentration hormonelle (Testosterone, Corticosterone…) chez une espèce de grenouille",ircc_369,fr
Etude phylogéographique et génétique de populations de pervenches,ircc_370,fr
Collecte de Macromycètes afin de découvrir de nouvelles molécules bioactives,ircc_371,fr
Etude des interactions entre microorganismes et particules sédimentaires ou en suspension. Analyses moléculaires par qPCR et éventuel séquençage du gène de l'ADN ribosomique 16S pour rendre compte de la diversité bactérienne.,ircc_372,fr
Etude sur l'olfaction chez les petits mammifères et à terme à l'échelle des vertébrés (échantillonnage de reptiles et amphibiens ainsi que de petits mammifères) en vue d'analyses génétiques et anatomiques.,ircc_373,fr
Création d’une collection pour l’étude de la structure du stock de requin-taupe du Nord-Est Atlantique,ircc_374,fr
Evaluation des populations et des écosystèmes marins (campagne MEDITS 2018),ircc_375,fr
Approfondissement des connaissances sur l'activité larvicide de l'extrait de bois grignon franc identifié comme actif vis-à-vis du moustique Aedes aegypti,ircc_376,fr
Recherche dans le cadre d'une thèse sur les effets du changement global sur les larves de hareng,ircc_377,fr
Isolement de souches de bactéries environnementales,ircc_379,fr
Révision taxonomique des Archipini des Caraïbes,ircc_380,fr
Étude de la biodiversité des protistes du sol,ircc_381,fr
"Analyse du fonctionnement des écosystèmes pélagiques de Méditerranée sous forçages anthropiques (campagne océanographique ""Hippocampe"")",ircc_382,fr
Étude de la diversité génétique et de la compréhension des mécanismes de réponse aux stress,ircc_383,fr
Inventaire des amphibiens de la région de Taluen/Twenké/Antecume Pata qui vise une meilleure appréhension de leur répartition à l’échelle du Parc Amazonien de Guyane et étude de la contamination à la chytridiomycose,ircc_384,fr
Mise au point d'un procédé innovant de production de biomatériaux composites à base de co-produits (ex-déchets) végétaux et de mycélium fongique,ircc_385,fr
"Etude de la diversité des microbes vivant dans le tube digestif des poissons téléostéens méditerranéens ainsi que de la diversité des microbes vivant dans l'eau de mer, sur les macrophytes et dans les sédiments de mer Méditerranée",ircc_386,fr
Recherche doctorale afin d'améliorer la gestion des translocations d’espèces végétales,ircc_387,fr
Recherche d'activités biologiques pour applications cosmétiques,ircc_388,fr
Recherche sur le potentiel de culture de microorganismes et de développement d’ingrédients actifs,ircc_389,fr
Recherches sur les lichens (chimiotaxonomie) et les molécules lichéniques (études phytochimiques),ircc_390,fr
Identification de la limite des stocks de six espèces de poissons et de crevettes en Méditerranée (campagne MEDITS 2019),ircc_391,fr
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_416,fr
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_417,fr
"Les Ressources Génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_426,fr
"Les Ressources Génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_427,fr
"Les Ressources Génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les Produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique.",ircc_428,fr
"Objet: Identification et analyses moléculaires et faisabilité de l’interruption des vers intestinaux (projet deworm3) par les déparasitages en communauté . Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. En particulier, le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. L’Utilisateur s’engage à : (i) Mentionner l’identité du Fournisseur dans toute publication/copublication des résultats issus de la recherche (ii) Fournir au fournisseur une copie des documents publiés (iii) Mentionner l’origine de la ressource dans toute publication ou activité liée à l’utilisation de ladite ressource (iv) Rendre disponible un double de chaque échantillon dans une institution appropriée choisie par le fournisseur. La Ressource génétique ne peut faire l’objet d’aucune protection par un droit de propriété par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention prévu dans les Contrat sera appliqué.",ircc_429,fr
